,cnn_0,cnn_1,cnn_2,cnn_3,cnn_4,cnn_5,cnn_6,cnn_7,cnn_8,cnn_9,cnn_10,cnn_11,cnn_12,cnn_13,cnn_14,cnn_15,cnn_16,cnn_17,cnn_18,cnn_19,cnn_20,cnn_21,cnn_22,cnn_23,cnn_24,cnn_25,cnn_26,cnn_27,cnn_28,cnn_29,cnn_30,cnn_31,ID
83,0.0,1.4475777,0.06652042,1.3288201,1.2009915,0.0,0.82977486,0.0,0.0,1.1517949,1.595556,1.5598214,0.0,1.5988925,0.0,1.3450403,0.98932505,0.71263826,1.1910863,0.0,0.0,1.031299,0.0,0.0,1.1135247,0.0,0.0,1.2338331,1.0734934,0.0,0.0,0.0,8
84,1.811824,0.0,0.0,0.0,0.0,0.73146063,0.0,1.0310134,0.9906045,0.0,0.0,0.0,0.36524796,0.0,0.17384654,0.0,0.0,0.0,0.0,0.61215645,1.8874991,0.0,0.06905408,0.8036425,0.0,0.0,1.7391102,0.0,0.0,2.6002748,0.0,1.297082,23
85,0.049397625,0.11917672,0.0,0.10271442,0.04901081,0.0,0.11663057,0.20794733,0.0,0.17676146,0.30614024,0.0879978,0.0,0.26084334,0.0,0.22285789,0.10583199,0.05224049,0.0737067,0.0777733,0.21259376,0.21192744,0.0,0.0,0.16435644,0.0,0.13059835,0.25888777,0.25240156,0.24598774,0.0,0.08890799,785
86,0.0,1.274417,0.0,1.0863711,1.2457201,0.0,0.8850472,0.0,0.0,1.3679616,2.0484138,1.616365,0.0,1.5540669,0.0,1.5463824,0.6080133,0.26798254,0.95804197,0.0,0.0,1.1550821,0.0,0.0,0.86754423,0.0,0.0,1.3237975,1.3087353,0.0,0.0,0.0,786
87,0.0,1.0377895,0.0,0.9241787,0.9764091,0.0,0.74649954,0.0,0.0,1.1013623,1.5861266,1.2591616,0.0,1.2486398,0.0,1.2346377,0.54319793,0.26836884,0.8314356,0.0,0.0,0.9417388,0.0,0.0,0.7544435,0.0,0.0,1.0627819,1.0569524,0.0,0.0,0.0,787 (1)
88,0.0,1.0377895,0.0,0.9241787,0.9764091,0.0,0.74649954,0.0,0.0,1.1013623,1.5861266,1.2591616,0.0,1.2486398,0.0,1.2346377,0.54319793,0.26836884,0.8314356,0.0,0.0,0.9417388,0.0,0.0,0.7544435,0.0,0.0,1.0627819,1.0569524,0.0,0.0,0.0,787
89,0.0,1.5706669,0.08062488,1.4570392,1.3992952,0.0,0.9928024,0.0,0.0,1.375102,1.8992724,1.8772571,0.0,1.7878668,0.0,1.565695,0.97624654,0.6367517,1.269179,0.0,0.0,1.1458102,0.0,0.0,1.2264715,0.0,0.0,1.3554795,1.2694961,0.0,0.0,0.0,788
90,0.0,1.4813099,0.105327934,1.35912,1.2347748,0.0,0.8422481,0.0,0.0,1.1588397,1.6048791,1.5782351,0.0,1.6377268,0.0,1.3509165,1.0275515,0.74355006,1.216391,0.0,0.0,0.9942424,0.0,0.0,1.132365,0.0,0.0,1.2342057,1.0838426,0.0,0.0,0.0,797
91,0.0,1.8422627,0.09404294,1.6189829,1.5506588,0.0,1.0522419,0.0,0.0,1.484741,2.138209,2.1168358,0.0,2.0849097,0.0,1.745072,1.1789477,0.7989727,1.435484,0.0,0.0,1.3991901,0.0,0.0,1.3588296,0.0,0.0,1.577618,1.4140202,0.0,0.0,0.0,801
92,0.0,1.7224073,0.0,1.4419956,1.4715011,0.0,0.987985,0.0,0.0,1.4663074,2.188814,2.0045812,0.0,1.9911362,0.0,1.7333198,1.0252666,0.6495654,1.2902766,0.0,0.0,1.4332318,0.0,0.0,1.192854,0.0,0.0,1.5575622,1.4323286,0.0,0.0,0.0,802
93,0.0,1.7365179,0.15411699,1.5746722,1.4260918,0.0,0.96731853,0.0,0.0,1.3228288,1.8619055,1.9013978,0.0,1.9284911,0.0,1.5583569,1.1883408,0.86203194,1.4019634,0.0,0.0,1.2107645,0.0,0.0,1.3198335,0.0,0.0,1.4335449,1.2535847,0.0,0.0,0.0,806
94,0.0,1.4259846,0.0,1.2088547,1.4135251,0.0,1.0288728,0.0,0.0,1.544661,2.2962306,1.9386922,0.0,1.780653,0.0,1.7337576,0.64665335,0.23888743,1.0370905,0.0,0.0,1.3275609,0.0,0.0,0.9858612,0.0,0.0,1.4265368,1.5007299,0.0,0.0,0.0,808
95,0.0,1.824005,0.0,1.0741313,1.5864443,0.0,0.9278624,0.0,0.0,1.8151464,3.4921656,2.4884007,0.0,2.3805923,0.0,2.2870412,0.6280246,0.07720427,0.89966273,0.0,0.0,2.31026,0.0,0.0,0.82090735,0.0,0.0,2.1488137,2.0682542,0.0,0.0,0.0,810
96,0.0,1.466201,0.0,1.1635466,1.3239747,0.0,0.9065789,0.0,0.0,1.4425671,2.263322,1.8268217,0.0,1.7735777,0.0,1.688897,0.7347288,0.35096464,1.0370834,0.0,0.0,1.4447004,0.0,0.0,0.9500979,0.0,0.0,1.5109987,1.4267966,0.0,0.0,0.0,843
97,0.0,1.0062321,0.0,0.62280786,0.9259799,0.0,0.53124803,0.0,0.0,1.0633526,1.8705425,1.1687891,0.0,1.3082048,0.0,1.2874358,0.47146738,0.17076856,0.58387536,0.0,0.0,1.1946739,0.0,0.0,0.47167265,0.0,0.0,1.1767663,1.1391302,0.0,0.0,0.0,846
98,0.0,2.87622,0.060940266,2.348082,2.6070344,0.0,1.766146,0.0,0.0,2.601792,3.978315,3.8500125,0.0,3.4722064,0.0,3.0330796,1.4864781,0.7545043,1.9992152,0.0,0.0,2.5637429,0.0,0.0,1.9690632,0.0,0.0,2.6066697,2.5513184,0.0,0.0,0.0,847
99,0.0,1.9919584,0.03252469,1.6961617,1.77793,0.0,1.2188654,0.0,0.0,1.7742928,2.6231503,2.4889631,0.0,2.345238,0.0,2.057076,1.1321001,0.6656121,1.4877077,0.0,0.0,1.6460805,0.0,0.0,1.4249427,0.0,0.0,1.7877799,1.7050253,0.0,0.0,0.0,859
100,0.0,0.480357,0.0,0.43930602,0.40416628,0.0,0.3381951,0.0,0.0,0.5529716,0.85101545,0.5335905,0.0,0.5545161,0.0,0.64181304,0.28379995,0.15018485,0.40550715,0.0,0.0,0.43355137,0.0,0.0,0.4155707,0.0,0.0,0.5717903,0.5391221,0.0,0.0,0.0,883
101,0.037735827,0.16832013,0.0,0.14644136,0.23624781,0.0,0.2955277,0.10880265,0.0,0.34950298,0.31976068,0.1845925,0.0,0.35197955,0.0,0.2927619,0.19212726,0.011342183,0.19718702,0.0,0.0,0.018193789,0.0,0.0,0.30954283,0.0,0.0,0.24998976,0.23855783,0.27363518,0.0,0.0052226633,27
102,0.0,1.4229279,0.06013833,1.2934517,1.1873108,0.0,0.8000822,0.0,0.0,1.128903,1.5612074,1.4967072,0.0,1.5636791,0.0,1.3195487,0.984934,0.714628,1.1686566,0.0,0.0,0.9832081,0.0,0.0,1.0786507,0.0,0.0,1.2096671,1.0417694,0.0,0.0,0.0,892
103,0.0,1.6716872,0.19262296,1.5532252,1.3707002,0.0,0.93084073,0.0,0.0,1.2527559,1.7158303,1.8021293,0.0,1.8327557,0.0,1.4648494,1.1903411,0.8873966,1.3865305,0.0,0.0,1.0906988,0.0,0.0,1.3151405,0.0,0.0,1.3469422,1.1573323,0.0,0.0,0.0,899
104,0.0,1.6600738,0.16902101,1.5379406,1.3693906,0.0,0.9307507,0.0,0.0,1.2610672,1.7285262,1.7984651,0.0,1.8210592,0.0,1.4744632,1.1680202,0.86090493,1.3690475,0.0,0.0,1.1069609,0.0,0.0,1.2989326,0.0,0.0,1.3532125,1.1622936,0.0,0.0,0.0,904
105,0.0,1.1908344,0.052919075,1.1040759,0.9895511,0.0,0.6982504,0.0,0.0,0.9373784,1.2624948,1.2157917,0.0,1.3166614,0.0,1.0803158,0.84729075,0.6198613,1.0126052,0.0,0.0,0.7492146,0.0,0.0,0.94360304,0.0,0.0,0.99374855,0.87846434,0.0,0.0,0.0,909
106,0.0,1.5054618,0.12948066,1.3904616,1.2292881,0.0,0.8320297,0.0,0.0,1.1381499,1.5636727,1.5762864,0.0,1.6445918,0.0,1.3342979,1.0814117,0.8056828,1.2515523,0.0,0.0,1.0009222,0.0,0.0,1.1715386,0.0,0.0,1.2405268,1.0510451,0.0,0.0,0.0,910
107,0.0,1.6382277,0.15603536,1.5088332,1.3424695,0.0,0.9115375,0.0,0.0,1.2415086,1.7156018,1.7734299,0.0,1.8004158,0.0,1.4570845,1.1515579,0.84668744,1.3431766,0.0,0.0,1.1193625,0.0,0.0,1.275192,0.0,0.0,1.3447735,1.1524724,0.0,0.0,0.0,914
108,0.0,1.9234313,0.0,1.5491492,1.6963288,0.0,1.1361525,0.0,0.0,1.7185897,2.6466725,2.3785255,0.0,2.2891366,0.0,2.0250182,1.0458794,0.58339787,1.3699303,0.0,0.0,1.6733404,0.0,0.0,1.2809945,0.0,0.0,1.7774928,1.7099086,0.0,0.0,0.0,921
109,0.0,0.5339373,0.0,0.41492206,0.41274476,0.0,0.3124541,0.0,0.0,0.51549757,0.9220512,0.54614866,0.0,0.6884033,0.0,0.6394532,0.27894023,0.1521281,0.3583317,0.0,0.0,0.54686016,0.0,0.0,0.3266082,0.0,0.0,0.6073716,0.64977944,0.0,0.0,0.0,922
110,0.0,1.2984246,0.0,0.89628613,1.1113791,0.0,0.7213434,0.0,0.0,1.2676196,2.4637017,1.7650859,0.0,1.6498178,0.0,1.5960822,0.41539323,0.061892703,0.70316774,0.0,0.0,1.3547239,0.0,0.0,0.672778,0.0,0.0,1.4735479,1.5184987,0.0,0.0,0.0,924
111,0.0,1.4983472,0.0423052,1.2991467,1.2686912,0.0,0.8430772,0.0,0.0,1.2114972,1.7480899,1.6093171,0.0,1.6938275,0.0,1.4226804,0.98329455,0.6714164,1.1687329,0.0,0.0,1.0686351,0.0,0.0,1.0607026,0.0,0.0,1.2851634,1.1698558,0.0,0.0,0.0,937
112,0.0,1.2025274,0.034915626,1.1055413,0.99049926,0.0,0.67071366,0.0,0.0,0.9436789,1.2947631,1.1830391,0.0,1.3062944,0.0,1.1021596,0.8664516,0.6437961,1.0120045,0.0,0.0,0.778716,0.0,0.0,0.91386765,0.0,0.0,1.0234106,0.87472844,0.0,0.0,0.0,962
113,0.0,2.215411,0.04712513,1.8625386,1.9102488,0.0,1.3058405,0.0,0.0,1.8904908,2.849948,2.769711,0.0,2.5935304,0.0,2.227633,1.2590894,0.74894917,1.6184717,0.0,0.0,1.8854896,0.0,0.0,1.5654951,0.0,0.0,1.9767873,1.8544159,0.0,0.0,0.0,971
114,0.0,1.7691119,0.011765301,1.526487,1.5430554,0.0,1.0607157,0.0,0.0,1.5379716,2.2470713,2.1343732,0.0,2.0450091,0.0,1.7927636,1.0443771,0.6459926,1.3426456,0.0,0.0,1.4443115,0.0,0.0,1.279618,0.0,0.0,1.5819165,1.4714084,0.0,0.0,0.0,972
115,0.0,2.3535907,0.00073587894,1.8867422,2.0549817,0.0,1.3326163,0.0,0.0,2.034316,3.1347022,2.9333184,0.0,2.7764482,0.0,2.4168408,1.3113724,0.7657962,1.6612093,0.0,0.0,2.0646214,0.0,0.0,1.5806677,0.0,0.0,2.1406095,1.9924583,0.0,0.0,0.0,973
116,0.0,2.1800578,0.07758562,1.8479838,1.8624101,0.0,1.2605201,0.0,0.0,1.8163164,2.710051,2.6640544,0.0,2.5249982,0.0,2.1436563,1.2890295,0.80407476,1.6164052,0.0,0.0,1.7951534,0.0,0.0,1.5569148,0.0,0.0,1.9135549,1.765331,0.0,0.0,0.0,974
117,0.0,1.858,0.0,1.5897734,1.7187362,0.0,1.2296442,0.0,0.0,1.8043808,2.682139,2.5115144,0.0,2.2425196,0.0,2.0678146,0.9368355,0.44535226,1.3420007,0.0,0.0,1.7326217,0.0,0.0,1.3384951,0.0,0.0,1.7641231,1.7385539,0.0,0.0,0.0,976
118,0.0,2.0984218,0.058431044,1.7912664,1.8444216,0.0,1.2768953,0.0,0.0,1.824502,2.6937323,2.6188486,0.0,2.4636097,0.0,2.1237683,1.1975046,0.7100502,1.560567,0.0,0.0,1.7270695,0.0,0.0,1.4995552,0.0,0.0,1.850963,1.7744547,0.0,0.0,0.0,978
119,2.6241882,0.0,0.0,0.0,0.0,1.1410061,0.0,1.1266707,1.7659287,0.0,0.0,0.0,0.93311566,0.0,0.918572,0.0,0.0,0.0,0.0,0.65445834,2.8390918,0.0,0.7953777,1.1753019,0.0,0.0,2.9075892,0.0,0.0,4.111419,0.3148341,1.9531753,987
120,0.0,0.43675196,0.0,0.40195656,0.31567392,0.0,0.2696703,0.0,0.0,0.47241852,0.7862054,0.45969433,0.0,0.49389377,0.0,0.5917376,0.2336185,0.14667249,0.34763983,0.0,0.0,0.44262034,0.0,0.0,0.35695451,0.0,0.0,0.5590613,0.5053034,0.0,0.0,0.0,988
121,0.0,0.5793608,0.0,0.5216703,0.5363556,0.0,0.41194302,0.0,0.0,0.6749571,1.0271096,0.6279664,0.0,0.70107114,0.0,0.7654147,0.3479179,0.17940846,0.4839759,0.0,0.0,0.5053949,0.0,0.0,0.4523222,0.0,0.0,0.6878121,0.6376364,0.0,0.0,0.0,1017
122,0.0,1.7184771,0.21723914,1.6035684,1.4040186,0.0,0.9464445,0.0,0.0,1.2792256,1.741811,1.8585159,0.0,1.8815916,0.0,1.48834,1.2387247,0.93344414,1.4353068,0.0,0.0,1.1184965,0.0,0.0,1.3643482,0.0,0.0,1.3743473,1.1657848,0.0,0.0,0.0,1019
123,0.0,1.47266,0.10239394,1.363785,1.2096932,0.0,0.83781064,0.0,0.0,1.1392875,1.5704075,1.5601573,0.0,1.6177554,0.0,1.3301355,1.0321031,0.7559302,1.2254815,0.0,0.0,0.9927409,0.0,0.0,1.1430762,0.0,0.0,1.229034,1.0629241,0.0,0.0,0.0,1021
124,0.0,1.7234272,0.17714262,1.5847355,1.4148188,0.0,0.96324646,0.0,0.0,1.3014686,1.8104656,1.8799962,0.0,1.9041824,0.0,1.5280511,1.1978599,0.8768928,1.4055514,0.0,0.0,1.1706157,0.0,0.0,1.3308718,0.0,0.0,1.407664,1.2222593,0.0,0.0,0.0,1022
125,0.0,1.4155587,0.0,1.0930005,1.3364986,0.0,0.93269324,0.0,0.0,1.4934802,2.3788934,1.8601213,0.0,1.7789197,0.0,1.7307153,0.62326485,0.21621692,0.9606435,0.0,0.0,1.455463,0.0,0.0,0.8776602,0.0,0.0,1.5011717,1.5124725,0.0,0.0,0.0,1023
126,0.0,2.312486,0.10082042,1.973218,2.0204544,0.0,1.3933687,0.0,0.0,1.9823945,2.9435546,2.9288747,0.0,2.712044,0.0,2.3180954,1.3106053,0.77922165,1.7033718,0.0,0.0,1.9090767,0.0,0.0,1.6602054,0.0,0.0,2.0203717,1.9352089,0.0,0.0,0.0,1024
127,0.0,2.4453952,0.030663535,2.005247,2.1729698,0.0,1.4863769,0.0,0.0,2.178458,3.3336308,3.1864254,0.0,2.931371,0.0,2.5522869,1.2949668,0.6962253,1.7318165,0.0,0.0,2.1437986,0.0,0.0,1.6808059,0.0,0.0,2.2109823,2.16188,0.0,0.0,0.0,1028
128,0.0,1.6993595,0.1854713,1.5737525,1.3997664,0.0,0.95207703,0.0,0.0,1.2854074,1.7668965,1.8567075,0.0,1.8682607,0.0,1.5047511,1.1919999,0.8778211,1.3960872,0.0,0.0,1.137236,0.0,0.0,1.3314205,0.0,0.0,1.378442,1.1906426,0.0,0.0,0.0,1044
129,0.0,1.7231483,0.19049412,1.58936,1.4146409,0.0,0.9550955,0.0,0.0,1.293035,1.7754594,1.8713337,0.0,1.8887569,0.0,1.5169297,1.2165617,0.90066516,1.4150602,0.0,0.0,1.1463509,0.0,0.0,1.3471574,0.0,0.0,1.3920618,1.1932656,0.0,0.0,0.0,1046
130,0.0,1.3210716,0.0772984,1.231877,1.0849669,0.0,0.73907316,0.0,0.0,1.0244752,1.3855169,1.3483421,0.0,1.4319249,0.0,1.194187,0.9593751,0.72032946,1.1203425,0.0,0.0,0.8749386,0.0,0.0,1.0389209,0.0,0.0,1.1083272,0.93073475,0.0,0.0,0.0,1054
131,0.0,1.6269447,0.0,1.3978592,1.3790002,0.0,0.92608166,0.0,0.0,1.3671649,2.0201826,1.8574867,0.0,1.8487183,0.0,1.6135135,1.0073541,0.6641755,1.2542031,0.0,0.0,1.3008566,0.0,0.0,1.1687874,0.0,0.0,1.4708092,1.3056618,0.0,0.0,0.0,1055
132,0.0,1.569685,0.034032285,1.3925875,1.32597,0.0,0.9069462,0.0,0.0,1.2951905,1.8539407,1.7607261,0.0,1.7611736,0.0,1.5174156,1.0075854,0.6916825,1.251454,0.0,0.0,1.1681052,0.0,0.0,1.1685741,0.0,0.0,1.3719311,1.2223227,0.0,0.0,0.0,1056
133,0.0,1.8430219,0.0,1.5505216,1.666184,0.0,1.1538553,0.0,0.0,1.7052898,2.55251,2.3252606,0.0,2.1944017,0.0,1.9738526,0.99504226,0.5453378,1.3571166,0.0,0.0,1.5909295,0.0,0.0,1.2857561,0.0,0.0,1.7134874,1.6561445,0.0,0.0,0.0,1059
134,0.0,1.2534525,0.0,1.098307,1.0914322,0.0,0.7934104,0.0,0.0,1.1558213,1.6837213,1.4521446,0.0,1.4584637,0.0,1.3322793,0.742612,0.444717,0.98741066,0.0,0.0,1.0761987,0.0,0.0,0.9127201,0.0,0.0,1.1954548,1.1154302,0.0,0.0,0.0,1060
135,4.3859086,0.0,0.020439416,0.0,0.0,0.0,0.0,0.0,1.619611,1.9626515,0.0,0.0,3.0990388,0.0,0.0,0.0,0.0,0.0,0.0,1.0248429,1.2078754,0.67818856,0.0,0.7000903,1.4524698,0.0,0.0,0.0,0.0,2.7553606,0.6193944,0.0,6858
136,0.0,2.7757585,0.0,2.1957061,2.541732,0.0,1.710593,0.0,0.0,2.582856,4.0399265,3.7498274,0.0,3.4061608,0.0,3.0183725,1.3665763,0.64260733,1.8876141,0.0,0.0,2.557955,0.0,0.0,1.8327581,0.0,0.0,2.5858393,2.575018,0.0,0.0,0.0,1074
137,0.0,1.7056953,0.03545262,1.4659116,1.4504457,0.0,1.0020812,0.0,0.0,1.4275225,2.103945,1.9898816,0.0,1.9675163,0.0,1.6766672,1.0355809,0.6671298,1.305996,0.0,0.0,1.3281069,0.0,0.0,1.2214551,0.0,0.0,1.4907433,1.404909,0.0,0.0,0.0,1084
138,0.0,1.1787695,0.0,1.0596834,1.173768,0.0,0.8605716,0.0,0.0,1.2802738,1.8038716,1.5185798,0.0,1.4240704,0.0,1.417919,0.5998224,0.28196046,0.92631143,0.0,0.0,1.0181346,0.0,0.0,0.87477684,0.0,0.0,1.1645329,1.1846405,0.0,0.0,0.0,1093
139,0.0,1.4262643,0.031458005,1.2897019,1.2014744,0.0,0.8531414,0.0,0.0,1.1815082,1.6830426,1.5768206,0.0,1.6211238,0.0,1.3702514,0.9314357,0.62810147,1.1495322,0.0,0.0,1.0719912,0.0,0.0,1.0651493,0.0,0.0,1.2522776,1.1383013,0.0,0.0,0.0,1109
140,0.0,2.0764987,0.10942805,1.7857816,1.7507688,0.0,1.1775537,0.0,0.0,1.6769013,2.4611683,2.4516902,0.0,2.373201,0.0,1.9818599,1.2886261,0.85125136,1.5763788,0.0,0.0,1.6280633,0.0,0.0,1.5034962,0.0,0.0,1.781359,1.6174557,0.0,0.0,0.0,1111
141,0.0,1.5549164,0.0,1.153113,1.4112719,0.0,0.9789865,0.0,0.0,1.6059507,2.712995,2.1130674,0.0,1.9724987,0.0,1.9027183,0.64324653,0.18348853,0.99141526,0.0,0.0,1.7370969,0.0,0.0,0.93701446,0.0,0.0,1.7158108,1.6821404,0.0,0.0,0.0,1123
142,0.0,0.97877765,0.0,0.919528,0.82414883,0.0,0.57870185,0.0,0.0,0.81673336,1.0794785,0.9557425,0.0,1.083193,0.0,0.9338113,0.744256,0.54578114,0.8511299,0.0,0.0,0.61326724,0.0,0.0,0.79435134,0.0,0.0,0.8584075,0.71787846,0.0,0.0,0.0,1136
143,0.0,0.7011123,0.0,0.60719013,0.43269384,0.0,0.32532126,0.0,0.0,0.56884956,1.1269743,0.8161294,0.0,0.7672274,0.0,0.8143233,0.20197888,0.15233609,0.42716187,0.0,0.0,0.85799736,0.0,0.0,0.41120005,0.0,0.0,0.826823,0.8005862,0.0,0.0,0.0,41
144,0.0,0.6436851,0.0,0.5246648,0.5009387,0.0,0.33906952,0.0,0.0,0.6315321,1.1436568,0.7111981,0.0,0.7580973,0.0,0.81452334,0.2636932,0.15160578,0.41842872,0.0,0.0,0.70560336,0.0,0.0,0.38046807,0.0,0.0,0.78268886,0.7440585,0.0,0.0,0.0,42
145,0.0,1.78772,0.19277805,1.6318836,1.4689345,0.0,0.9882468,0.0,0.0,1.3476651,1.8759043,1.9684224,0.0,1.9732319,0.0,1.5851172,1.2458671,0.91139185,1.4496274,0.0,0.0,1.2246335,0.0,0.0,1.3847514,0.0,0.0,1.4548451,1.254008,0.0,0.0,0.0,1166
146,0.0,2.0187418,0.09248145,1.7538043,1.731917,0.0,1.1847644,0.0,0.0,1.6759486,2.4450786,2.4204795,0.0,2.322649,0.0,1.962384,1.2257993,0.7835649,1.5324966,0.0,0.0,1.5943081,0.0,0.0,1.4663825,0.0,0.0,1.7479954,1.6132535,0.0,0.0,0.0,1167
147,0.0,1.6831455,0.17879155,1.5525324,1.3824687,0.0,0.9339584,0.0,0.0,1.2658944,1.7421466,1.8157508,0.0,1.847176,0.0,1.4841905,1.1899226,0.87970614,1.3831649,0.0,0.0,1.1198283,0.0,0.0,1.3105489,0.0,0.0,1.3664402,1.1715678,0.0,0.0,0.0,1168
148,0.0,1.9568789,0.0,1.5862138,1.7313905,0.0,1.1437671,0.0,0.0,1.7590041,2.7055795,2.4243622,0.0,2.3129697,0.0,2.074212,1.068222,0.6042679,1.4001051,0.0,0.0,1.7377906,0.0,0.0,1.3168098,0.0,0.0,1.8419808,1.7150638,0.0,0.0,0.0,1169
149,0.0,1.533296,0.14469275,1.433572,1.277003,0.0,0.87474287,0.0,0.0,1.1872356,1.6117986,1.6524987,0.0,1.6821622,0.0,1.3791279,1.0813757,0.79613495,1.2775195,0.0,0.0,1.0128415,0.0,0.0,1.2097262,0.0,0.0,1.256889,1.088189,0.0,0.0,0.0,1172
150,0.0,2.1283045,0.06418124,1.8062432,1.8304268,0.0,1.2596407,0.0,0.0,1.8023094,2.6906357,2.6314235,0.0,2.4837224,0.0,2.1198206,1.2280962,0.74876845,1.5764178,0.0,0.0,1.7609305,0.0,0.0,1.5167156,0.0,0.0,1.8719071,1.7709968,0.0,0.0,0.0,1174
151,0.0,1.2407494,0.019687966,1.1402228,1.0295789,0.0,0.7022456,0.0,0.0,0.99653083,1.3677748,1.2624239,0.0,1.3559389,0.0,1.162864,0.8713209,0.64069164,1.0387089,0.0,0.0,0.8610466,0.0,0.0,0.94677585,0.0,0.0,1.0743296,0.9195403,0.0,0.0,0.0,51
152,0.34206384,0.0,0.0,0.0,0.0,0.20234972,0.0,0.29580718,0.29322204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19180095,0.6446834,0.0,0.11699946,0.2117574,0.0,0.0,0.8147102,0.0,0.0,0.79665077,0.0,0.4574297,52
153,0.0,0.9973496,0.0,0.70356613,0.80982727,0.0,0.50926036,0.0,0.0,0.9529201,1.7893239,1.1829736,0.0,1.2302983,0.0,1.2162701,0.38607126,0.14551824,0.5694357,0.0,0.0,1.1911615,0.0,0.0,0.4908707,0.0,0.0,1.1896434,1.1230553,0.0,0.0,0.0,53
154,0.0,1.5849426,0.13878903,1.452845,1.3094546,0.0,0.8771119,0.0,0.0,1.2102677,1.6700975,1.6869582,0.0,1.7408421,0.0,1.4194347,1.1159276,0.8264512,1.3030057,0.0,0.0,1.0626281,0.0,0.0,1.21938,0.0,0.0,1.3045044,1.1204765,0.0,0.0,0.0,56
155,0.0,0.16112478,0.0,0.06449887,0.21377952,0.0,0.118507385,0.13739845,0.0,0.3318695,0.64698833,0.26567897,0.0,0.33123866,0.0,0.4001991,0.0,0.0,0.0,0.0,0.0,0.19025503,0.0,0.0,0.10470672,0.0,0.0,0.3655163,0.38632664,0.31407946,0.0,0.0,57
156,0.0,0.6801885,0.0,0.53690624,0.657721,0.0,0.4600739,0.0,0.0,0.6939494,0.9122746,0.6520672,0.0,0.82788414,0.0,0.76089084,0.48684275,0.27821696,0.5707441,0.0,0.0,0.38144797,0.0,0.0,0.5377524,0.0,0.0,0.648968,0.6047897,0.0,0.0,0.0,58
157,0.0,1.7329181,0.1117014,1.5556608,1.4353157,0.0,0.97865605,0.0,0.0,1.3558388,1.925449,1.9290197,0.0,1.9365964,0.0,1.5963936,1.1489607,0.8118825,1.381143,0.0,0.0,1.2607343,0.0,0.0,1.2990544,0.0,0.0,1.4610257,1.2901756,0.0,0.0,0.0,1190
158,1.0570468,0.0,0.0,0.0,0.0,0.23596746,0.0,0.5555242,0.5050733,0.0,0.0,0.0,0.3754142,0.0,0.0,0.0,0.0,0.0,0.0,0.49476486,1.0388511,0.0,0.0,0.51513565,0.0,0.07371569,0.693498,0.0,0.0,1.1978794,0.0,0.7153464,1196
159,0.0,1.2419257,0.0,1.0215265,1.0799729,0.0,0.7373079,0.0,0.0,1.1372738,1.6930217,1.3776666,0.0,1.4488897,0.0,1.3298235,0.7365285,0.44248807,0.9409363,0.0,0.0,1.0877707,0.0,0.0,0.83356106,0.0,0.0,1.1968803,1.1078942,0.0,0.0,0.0,1210
160,1.2221197,0.0,0.0,0.0,0.0,0.2729696,0.0,0.27754477,0.52238125,0.10240632,0.0,0.0,0.6068302,0.0,0.0,0.0,0.0,0.0,0.0,0.581329,0.9658123,0.0,0.0,0.53756243,0.0,0.0,0.5585837,0.0,0.0,1.1753014,0.22871387,0.5949779,1212
161,0.0,1.726349,0.0,1.4211702,1.4910609,0.0,1.0287831,0.0,0.0,1.5460776,2.3932397,2.1192913,0.0,2.0455978,0.0,1.827102,0.9399862,0.532287,1.2537289,0.0,0.0,1.5694461,0.0,0.0,1.1737535,0.0,0.0,1.646789,1.5471709,0.0,0.0,0.0,1212
162,0.0,1.5879253,0.0,1.2335346,1.4779041,0.0,1.0446,0.0,0.0,1.6288961,2.5932434,2.1117504,0.0,1.9993682,0.0,1.8900119,0.70710844,0.2423888,1.0620832,0.0,0.0,1.6477191,0.0,0.0,0.98644125,0.0,0.0,1.6480526,1.6666328,0.0,0.0,0.0,1227
163,0.0,1.3968269,0.0575677,1.3129873,1.2121131,0.0,0.86620975,0.0,0.0,1.1895766,1.6211194,1.5805522,0.0,1.56232,0.0,1.3607421,0.90787053,0.6276072,1.1624516,0.0,0.0,0.9812287,0.0,0.0,1.1000078,0.0,0.0,1.2000258,1.099215,0.0,0.0,0.0,1228
164,0.0,1.2584692,0.0,1.0131451,1.155672,0.0,0.8428807,0.0,0.0,1.3366283,2.1192656,1.6933805,0.0,1.5604898,0.0,1.5519426,0.56502926,0.21493243,0.8923644,0.0,0.0,1.3441292,0.0,0.0,0.86053103,0.0,0.0,1.3608251,1.3394696,0.0,0.0,0.0,1230
165,0.0,0.79076195,0.0,0.6989132,0.4069658,0.0,0.29117364,0.0,0.0,0.54993784,1.2708429,1.0899315,0.0,0.87378913,0.0,0.92111003,0.042041436,0.06724785,0.31925493,0.0,0.0,1.1999536,0.0,0.0,0.38145685,0.0,0.0,0.9446978,0.9775146,0.0,0.0,0.0,1239
166,0.0,1.0333331,0.0,0.8668649,0.74225074,0.0,0.50972855,0.0,0.0,0.8433343,1.84212,1.3659873,0.0,1.222137,0.0,1.1887906,0.18445767,0.06078069,0.52796495,0.0,0.0,1.0620817,0.0,0.0,0.51300895,0.0,0.0,1.1828135,1.2522612,0.0,0.0,0.0,1240
